transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_012834302.2	1.0	6.0	1.0	0.0	0.25	0.0	0.8571428571428572
rna-XM_012834297.2	8.0	7.0	3.0	4.0	1.0	1.5238095238095237	-0.10476190476190478
rna-XM_012834300.2	7.0	9.0	3.0	4.0	1.0	1.037037037037037	-0.008928571428571452
rna-XM_012834279.2	31.0	32.0	0.0	4.0	0.11790261976829142	inf	-0.49206349206349204
rna-XM_012834280.2	5.0	23.0	1.0	0.0	0.2068965517241379	0.0	0.8214285714285714
rna-XM_031568922.1	53.0	137.0	8.0	4.0	0.008013992326958012	0.19343065693430658	0.387719298245614
rna-XM_031568923.1	52.0	137.0	8.0	4.0	0.00737777199821147	0.1897810218978102	0.3915343915343915
rna-XM_012834303.2	2.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031568924.1	13.0	14.0	0.0	0.0	1.0	nan	NA
id-LOC105906160	21.0	19.0	0.0	0.0	1.0	nan	NA
id-LOC105906159	30.0	18.0	0.0	1.0	0.3877551020408163	inf	-0.625
rna-XM_031568925.1	6.0	12.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_012834284.2	1.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031568926.1	2.0	26.0	0.0	1.0	1.0	inf	-0.07142857142857142
rna-XM_031568927.1	2.0	26.0	0.0	1.0	1.0	inf	-0.07142857142857142
rna-XM_031568928.1	1.0	24.0	0.0	1.0	1.0	inf	-0.04
rna-XM_012834275.2	1.0	24.0	0.0	1.0	1.0	inf	-0.04
rna-XM_012834268.2	14.0	13.0	1.0	2.0	1.0	2.1538461538461537	-0.18518518518518517
rna-XM_031568676.1	10.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031568674.1	10.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031568675.1	10.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031568677.1	6.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569812.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012834266.2	10.0	23.0	0.0	1.0	1.0	inf	-0.30303030303030304
rna-XM_031568929.1	29.0	12.0	2.0	0.0	1.0	0.0	0.29268292682926833
rna-XM_012834265.2	23.0	11.0	1.0	0.0	1.0	0.0	0.32352941176470584
rna-XM_031568930.1	27.0	11.0	2.0	0.0	1.0	0.0	0.2894736842105263
rna-XM_012834285.2	0.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_031568931.1	2.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_012834287.2	1.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031568933.1	59.0	26.0	1.0	0.0	1.0	0.0	0.3058823529411765
rna-XM_031568932.1	55.0	25.0	1.0	0.0	1.0	0.0	0.3125
rna-XM_031568935.1	1.0	13.0	1.0	2.0	0.33088235294117646	0.15384615384615385	0.26190476190476186
rna-XM_012834294.2	1.0	14.0	1.0	2.0	0.31372549019607837	0.14285714285714285	0.26666666666666666
rna-XM_031568934.1	1.0	14.0	1.0	2.0	0.31372549019607837	0.14285714285714285	0.26666666666666666
rna-XM_031568938.1	0.0	3.0	1.0	0.0	0.25	0.0	1.0
rna-XM_031568937.1	0.0	3.0	1.0	0.0	0.25	0.0	1.0
rna-XM_031568939.1	0.0	3.0	1.0	0.0	0.25	0.0	1.0
rna-XM_031568936.1	0.0	3.0	1.0	0.0	0.25	0.0	1.0
rna-XM_031568940.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031568941.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031568942.1	26.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031568943.1	26.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031568944.1	26.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_012834263.2	13.0	39.0	0.0	0.0	1.0	nan	NA
rna-XM_012834296.2	32.0	38.0	3.0	2.0	0.6593970007051232	0.5614035087719298	0.14285714285714285
rna-XM_012834295.2	32.0	38.0	3.0	2.0	0.6593970007051232	0.5614035087719298	0.14285714285714285
rna-XM_031569813.1	15.0	29.0	1.0	1.0	1.0	0.5172413793103449	0.15909090909090912
rna-XM_031569814.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569815.1	3.0	11.0	0.0	5.0	0.5304437564499483	inf	-0.21428571428571427
rna-XM_031569816.1	8.0	33.0	0.0	1.0	1.0	inf	-0.1951219512195122
rna-XM_012834277.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031568947.1	35.0	19.0	0.0	1.0	0.36363636363636365	inf	-0.6481481481481481
rna-XM_012834291.2	27.0	17.0	0.0	1.0	0.4	inf	-0.6136363636363636
rna-XM_031568946.1	27.0	17.0	0.0	1.0	0.4	inf	-0.6136363636363636
rna-XM_031568945.1	27.0	17.0	0.0	1.0	0.4	inf	-0.6136363636363636
rna-XM_031568948.1	7.0	12.0	0.0	1.0	1.0	inf	-0.3684210526315789
rna-XM_031568949.1	9.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031569818.1	35.0	23.0	0.0	0.0	1.0	nan	NA
rna-XM_031569819.1	63.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031569820.1	7.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031568951.1	45.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031568952.1	31.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568953.1	40.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_031568954.1	9.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031568960.1	11.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031568959.1	11.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031568958.1	11.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568957.1	11.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012837262.2	11.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568961.1	3.0	22.0	0.0	1.0	1.0	inf	-0.12
rna-XM_031568962.1	3.0	22.0	0.0	1.0	1.0	inf	-0.12
rna-XM_031568979.1	19.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031568975.1	35.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031568976.1	37.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031568978.1	36.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031568980.1	16.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569821.1	21.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012837261.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031568965.1	3.0	6.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031568966.1	3.0	6.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031568967.1	3.0	6.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031568968.1	3.0	6.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031568971.1	3.0	4.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_031568970.1	4.0	4.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031569823.1	67.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031568972.1	77.0	47.0	0.0	0.0	1.0	nan	NA
rna-XM_012814332.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031569824.1	5.0	7.0	1.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_031568964.1	27.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031568963.1	27.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031568981.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031568974.1	10.0	7.0	1.0	0.0	1.0	0.0	0.4117647058823529
rna-XM_031568973.1	10.0	9.0	1.0	0.0	1.0	0.0	0.4736842105263158
rna-XM_012814379.2	3.0	3.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031569825.1	12.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031568985.1	7.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012814337.2	7.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031568983.1	15.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031568984.1	15.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031568988.1	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568986.1	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568989.1	30.0	86.0	0.0	0.0	1.0	nan	NA
rna-XM_012814365.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012814364.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031568678.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012814366.2	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012814362.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568990.1	29.0	22.0	3.0	2.0	1.0	0.8787878787878788	0.03137254901960784
rna-XM_031568992.1	20.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_012814359.2	4.0	23.0	0.0	4.0	1.0	inf	-0.14814814814814814
rna-XM_012814351.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012814352.2	15.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031568993.1	2.0	10.0	0.0	2.0	1.0	inf	-0.16666666666666666
rna-XM_012814354.2	3.0	6.0	1.0	3.0	1.0	1.5	-0.08333333333333331
rna-XM_031568994.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031568995.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012814339.2	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031568997.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031568996.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031568999.1	4.0	19.0	0.0	1.0	1.0	inf	-0.17391304347826086
rna-XM_031569000.1	3.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012814342.2	7.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012814370.2	27.0	21.0	0.0	2.0	0.206530612244898	inf	-0.5625
rna-XM_031568998.1	27.0	21.0	0.0	2.0	0.206530612244898	inf	-0.5625
rna-XM_031569001.1	40.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031569002.1	39.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031569004.1	13.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031569005.1	13.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031569006.1	17.0	20.0	1.0	2.0	1.0	1.7	-0.12612612612612617
rna-XM_031569007.1	16.0	19.0	1.0	2.0	1.0	1.6842105263157894	-0.12380952380952381
rna-XM_012814372.2	3.0	6.0	1.0	2.0	1.0	1.0	0.0
rna-XM_012814377.2	2.0	3.0	1.0	3.0	1.0	2.0	-0.15000000000000002
rna-XM_012814369.2	7.0	9.0	1.0	10.0	0.08990462033940293	7.777777777777778	-0.34659090909090906
rna-XM_012814367.2	7.0	10.0	1.0	10.0	0.09872414220240308	7.0	-0.320855614973262
rna-XM_031569008.1	11.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012814349.2	11.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569010.1	8.0	6.0	0.0	1.0	0.4666666666666667	inf	-0.5714285714285714
rna-XM_012814356.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012814373.2	4.0	9.0	0.0	2.0	1.0	inf	-0.3076923076923077
rna-XM_031569827.1	94.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031569828.1	66.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_012827083.2	17.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031569011.1	17.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012827092.2	17.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031569829.1	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569830.1	14.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012827024.2	4.0	12.0	0.0	1.0	1.0	inf	-0.25
rna-XM_031569013.1	23.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031569012.1	23.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031569022.1	35.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569021.1	35.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569020.1	35.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569017.1	36.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569015.1	36.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569018.1	36.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569014.1	36.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569019.1	36.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031569026.1	4.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569023.1	9.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569024.1	8.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569028.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031569027.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012827132.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012827141.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569029.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_012827109.2	4.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569831.1	346.0	167.0	0.0	0.0	1.0	nan	NA
rna-XM_031569030.1	53.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031569832.1	67.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031569031.1	44.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031568680.1	17.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031568681.1	85.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031569834.1	53.0	28.0	0.0	0.0	1.0	nan	NA
rna-XM_012836557.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569034.1	8.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_012836554.2	20.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031569032.1	20.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_012836553.2	5.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031569035.1	21.0	34.0	1.0	0.0	0.39285714285714285	0.0	0.6181818181818182
rna-XM_012836587.2	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012836588.2	1.0	6.0	1.0	1.0	0.4166666666666667	0.16666666666666666	0.35714285714285715
rna-XM_031569037.1	2.0	8.0	0.0	1.0	1.0	inf	-0.2
rna-XM_012836572.2	7.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031569036.1	7.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012836573.2	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569835.1	19.0	24.0	1.0	0.0	0.45454545454545453	0.0	0.5581395348837209
rna-XM_031569039.1	33.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031569038.1	28.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031569041.1	28.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031569042.1	32.0	34.0	0.0	0.0	1.0	nan	NA
rna-XM_031569043.1	26.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_031569045.1	50.0	36.0	4.0	9.0	0.07869811014154553	3.125	-0.2737030411449016
rna-XM_031569044.1	50.0	36.0	4.0	9.0	0.07869811014154553	3.125	-0.2737030411449016
rna-XM_031569046.1	50.0	36.0	4.0	9.0	0.07869811014154553	3.125	-0.2737030411449016
rna-XM_031569047.1	48.0	36.0	4.0	9.0	0.1329429801063554	3.0	-0.2637362637362637
rna-XM_012836600.2	2.0	6.0	0.0	2.0	1.0	inf	-0.25
rna-XM_012836593.2	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012836596.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569050.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_031569049.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_012836589.2	10.0	21.0	0.0	2.0	1.0	inf	-0.3225806451612903
rna-XM_031569051.1	2.0	10.0	0.0	3.0	1.0	inf	-0.16666666666666666
rna-XM_031569052.1	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569054.1	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569056.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569055.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012836543.2	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012836563.2	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031569064.1	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836583.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012836580.2	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569058.1	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569057.1	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569059.1	8.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569060.1	8.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569063.1	7.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569062.1	7.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836571.2	5.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569065.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836569.2	5.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836564.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836574.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569067.1	6.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836598.2	6.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569068.1	6.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836599.2	6.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836601.2	2.0	3.0	0.0	1.0	1.0	inf	-0.4
rna-XM_012836568.2	13.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569071.1	8.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569069.1	7.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569070.1	7.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836597.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836542.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031568682.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031568684.1	4.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836562.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836560.2	15.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836558.2	17.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569075.1	15.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031569074.1	12.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569073.1	12.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836565.2	12.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569836.1	12.0	13.0	0.0	1.0	1.0	inf	-0.48
rna-XM_012836579.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569077.1	8.0	7.0	5.0	0.0	0.11371259029927762	0.0	0.4666666666666667
rna-XM_031569076.1	9.0	7.0	5.0	0.0	0.12349501203990368	0.0	0.4375
rna-XM_012836537.2	5.0	3.0	1.0	1.0	1.0	1.6666666666666667	-0.125
rna-XM_012836592.2	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569079.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031568685.1	10.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012836591.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012836590.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012836575.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569837.1	5.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569083.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012836534.2	6.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569080.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569081.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569082.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569088.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012818941.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031569086.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569085.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818924.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569084.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031569839.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031568687.1	2.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031568686.1	2.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012818929.2	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569089.1	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569090.1	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818964.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012818944.2	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031569104.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569093.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569098.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569101.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569091.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569092.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569095.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569097.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569100.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569102.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569103.1	2.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569105.1	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569094.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569096.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569107.1	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569106.1	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569108.1	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031569110.1	9.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012818945.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012818957.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012818954.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012818955.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031569114.1	8.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031569111.1	13.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031569112.1	13.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031569113.1	13.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031569117.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569116.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569115.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818946.2	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569118.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818934.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031569119.1	1.0	2.0	1.0	0.0	1.0	0.0	0.6666666666666667
rna-XM_031568688.1	2.0	2.0	1.0	0.0	1.0	0.0	0.5
rna-XM_012818963.2	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012818942.2	4.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012818936.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031569840.1	5.0	2.0	1.0	0.0	1.0	0.0	0.2857142857142857
rna-XM_031569841.1	24.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012818960.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569121.1	5.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569120.1	5.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569123.1	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031569122.1	5.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012818958.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818959.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818939.2	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569126.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569124.1	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012818943.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031569125.1	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031568689.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031569127.1	10.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031569128.1	10.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012815609.2	16.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012827008.2	14.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012827009.2	14.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012826938.2	8.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569130.1	6.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031569129.1	8.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012826939.2	5.0	9.0	1.0	0.0	0.4	0.0	0.6428571428571428
rna-XM_031568613.1	17.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031568690.1	5.0	2.0	0.0	3.0	0.16666666666666669	inf	-0.7142857142857143
rna-XM_031569131.1	9.0	6.0	2.0	2.0	1.0	1.5	-0.09999999999999998
rna-XM_012826984.2	7.0	7.0	3.0	2.0	1.0	0.6666666666666666	0.09999999999999998
rna-XM_012826976.2	3.0	0.0	0.0	2.0	0.10000000000000002	inf	-1.0
rna-XM_031569133.1	31.0	22.0	3.0	11.0	0.01736138773528273	5.166666666666667	-0.37061994609164417
rna-XM_031569134.1	30.0	23.0	3.0	11.0	0.03331181939995116	4.782608695652174	-0.3517520215633423
rna-XM_031569132.1	31.0	23.0	3.0	11.0	0.03331181939995115	4.942028985507246	-0.35978835978835977
rna-XM_031569135.1	32.0	22.0	3.0	10.0	0.029259895227071675	4.848484848484849	-0.3618233618233618
rna-XM_031569136.1	29.0	22.0	2.0	10.0	0.022137801895943915	6.590909090909091	-0.4019607843137255
